2856|0.27036903521793754,3395|0.27036903521793754,4638|0.26490647141300877,438|0.2564945880212885,638|0.2445579940222592,2930|0.22941573387056174,4401|0.22941573387056174,4581|0.22941573387056174,119|0.22496063533292376,3286|0.22256595362986287,1223|0.21677749238102995,2371|0.21677749238102995,1552|0.21629522817435004,1538|0.20602141085758227,2472|0.2051956704170308,3255|0.2051956704170308,4616|0.2051956704170308,4689|0.2051956704170308,4698|0.2051956704170308,4710|0.2051956704170308,2351|0.1967223688411584,1124|0.19564639521780736,1505|0.19564639521780736,3819|0.19564639521780736,4420|0.19134594929397594
3853|0.2564945880212885,3573|0.2439750182371333,2883|0.21693045781865616,1941|0.19999999999999998,4589|0.19999999999999998,2080|0.19518001458970663,439|0.18650096164806276,2239|0.18257418583505539,2377|0.17888543819998318,2402|0.17888543819998318,2367|0.16770509831248423,218|0.158113883008419,1280|0.158113883008419,2193|0.158113883008419,2874|0.1538967528127731,4221|0.1538967528127731,884|0.15,2063|0.15,3278|0.15,2447|0.14638501094227996,2957|0.14638501094227996,4738|0.14638501094227996,367|0.14301938838683884,659|0.14301938838683884,1351|0.14301938838683884
2111|0.2683281572999748,405|0.25732511773283273,993|0.2439750182371333,500|0.21128856368212912,1583|0.20080483222562473,2317|0.19518001458970663,1076|0.19069251784911845,2809|0.19069251784911845,513|0.18650096164806276,568|0.18650096164806276,2074|0.18650096164806276,334|0.18257418583505539,844|0.18257418583505539,1586|0.18257418583505539,1750|0.18257418583505539,4161|0.17928429140015906,1000|0.17888543819998318,2815|0.17888543819998318,3073|0.17541160386140586,3509|0.1732050807568877,972|0.17213259316477408,273|0.1690308509457033,402|0.1690308509457033,3437|0.16770509831248423,566|0.1632993161855452
1133|0.2870189239409639,2731|0.2809757434745082,2536|0.2752988806446741,1247|0.2564945880212885,2216|0.2564945880212885,2276|0.2503130871608794,613|0.23918243661746993,1847|0.23918243661746993,1889|0.23414645289542352,2839|0.2341464528954235,2273|0.22941573387056174,3057|0.22941573387056174,851|0.22496063533292376,1985|0.22496063533292376,2932|0.22256595362986287,1772|0.21629522817435004,760|0.21052631578947364,990|0.20942695414584775,1828|0.20602141085758227,1502|0.2051956704170308,2219|0.2051956704170308,2274|0.2051956704170308,2344|0.2051956704170308,3699|0.20025046972870353,892|0.19564639521780736
4247|0.4330127018922194,3415|0.2946278254943948,3512|0.266500895444513,2802|0.24514516892273006,3977|0.22613350843332272,4540|0.22613350843332272,2128|0.2182178902359924,3633|0.21320071635561041,3981|0.21320071635561041,3989|0.21320071635561041,440|0.20851441405707477,815|0.20851441405707477,1751|0.20851441405707477,1603|0.20412414523193154,2081|0.2004459314343183,4784|0.2004459314343183,1150|0.2,3262|0.2,1870|0.19611613513818404,3288|0.19611613513818404,4367|0.19611613513818404,1258|0.19364916731037082,1692|0.19364916731037082,2011|0.19364916731037082,2614|0.19364916731037082
1047|0.40804713337332393,2424|0.4005963724010763,1796|0.38330997473537554,3644|0.37904902178945166,873|0.3641785203646148,3826|0.3484813916980648,4649|0.3484813916980648,615|0.34527065131588947,561|0.3404414533245951,3057|0.33425160871869336,4152|0.33425160871869336,2888|0.33351867298253507,1573|0.3277606683281534,88|0.32776066832815337,2181|0.32776066832815337,2635|0.32776066832815337,2068|0.318464877649241,273|0.31583808285461834,2196|0.31583808285461834,830|0.3103448275862069,3061|0.3097612370649465,946|0.30512857662936466,2442|0.30512857662936466,3643|0.30016680568428156,3142|0.29821002598961344
1523|0.28625128703833574,4638|0.24077170617153845,751|0.23918243661746993,1247|0.23312620206007845,2793|0.23312620206007845,3637|0.23312620206007845,1009|0.22750787759664506,1330|0.22750787759664506,1775|0.22291128503014115,1457|0.22227711223719354,1116|0.2173913043478261,650|0.21281413268968719,741|0.2085144140570748,3|0.2044652050273827,1994|0.2044652050273827,4386|0.20228869496966945,795|0.20064308847628204,2371|0.19702760155977517,4065|0.19702760155977517,1986|0.19658927487319622,2349|0.19360077316559157,1529|0.18650096164806276,3829|0.18650096164806276,4461|0.18650096164806276,4589|0.18650096164806276
656|0.29166666666666674,1814|0.28022426915890253,473|0.24019223070763074,1753|0.24019223070763074,4247|0.2357022603955159,681|0.23570226039551584,1623|0.23414645289542352,1992|0.22821773229381923,140|0.21281413268968719,3544|0.21081851067789195,1022|0.2083333333333334,3006|0.20412414523193156,4394|0.20412414523193156,3466|0.20016019225635895,3377|0.19802950859533489,3750|0.19641855032959654,4173|0.19641855032959654,3883|0.1928791874526149,3906|0.18952451089472588,434|0.1873171623163388,2763|0.1873171623163388,3069|0.1873171623163388,226|0.18257418583505539,1206|0.18257418583505539,1908|0.18257418583505539
1522|0.33541019662496846,4589|0.3,3172|0.2795084971874737,3853|0.2564945880212885,408|0.25,421|0.23312620206007845,850|0.22360679774997896,1422|0.22360679774997896,774|0.21693045781865616,2332|0.2051956704170308,1556|0.20080483222562473,553|0.19999999999999998,884|0.19999999999999998,3637|0.19999999999999998,1884|0.19518001458970663,2702|0.19518001458970663,3098|0.19518001458970663,4738|0.19518001458970663,590|0.19069251784911845,606|0.19069251784911845,626|0.19069251784911845,825|0.19069251784911845,1178|0.19069251784911845,1418|0.19069251784911845,1728|0.19069251784911845
3839|0.4243342123957527,4503|0.24209101306752095,1079|0.23643312187173018,3200|0.22271770159368698,3417|0.2105587219030789,4672|0.2105587219030789,1212|0.20619652471058064,235|0.1928791874526149,3086|0.1928791874526149,3712|0.1928791874526149,1142|0.1889822365046136,4309|0.18333969940564224,83|0.1781741612749496,224|0.16116459280507603,3064|0.15762208124782012,3844|0.15762208124782012,660|0.1543033499620919,3713|0.1543033499620919,4165|0.1543033499620919,942|0.15118578920369088,3208|0.15118578920369088,2742|0.14824986333222023,269|0.14547859349066158,3084|0.14547859349066158,4162|0.14285714285714282
2217|0.4351941398892446,2376|0.4351941398892446,1805|0.4264014327112209,3739|0.4264014327112209,4073|0.4264014327112209,4075|0.40909090909090906,4141|0.40909090909090906,3754|0.39167472590032015,2213|0.3763089045031909,2488|0.3763089045031909,2473|0.3721936841593883,2479|0.36927447293799814,2349|0.3563134121092031,2629|0.3302891295379081,2335|0.2984810028978546,1579|0.2727272727272727,2600|0.2727272727272727,2621|0.2611164839335468,4247|0.24618298195866548,3269|0.2445579940222592,704|0.23262105259961768,2870|0.23262105259961768,2201|0.22727272727272724,370|0.21759706994462233,2569|0.21320071635561044
643|0.44444444444444453,944|0.3464101615137755,3531|0.34426518632954817,974|0.33333333333333337,1813|0.32102894156205125,3404|0.32102894156205125,2664|0.3142696805273545,1557|0.3019405424385589,2022|0.29095718698132317,4401|0.28867513459481287,1418|0.28721347895177635,108|0.2592592592592593,4077|0.24077170617153845,490|0.23570226039551584,654|0.23570226039551584,674|0.22680460581325726,587|0.22645540682891915,342|0.22222222222222224,1001|0.22222222222222224,2140|0.22075539284417395,123|0.2182178902359924,1303|0.2182178902359924,1002|0.21516574145596762,790|0.2151657414559676,150|0.214422506967559
2136|0.4562105641233376,4372|0.4259217009643015,4305|0.2626128657194451,797|0.2076136996343499,2802|0.18208926018230742,795|0.17868542247296582,1790|0.17546560158589908,1257|0.16208817969462155,4720|0.16208817969462155,638|0.15836151649297914,2194|0.15836151649297914,2201|0.15836151649297914,198|0.15488061853247326,4043|0.1516196087157807,3248|0.14888750009563956,4543|0.14888750009563956,586|0.14680505487867587,234|0.14567140814584595,711|0.14567140814584595,923|0.14567140814584595,1198|0.14567140814584595,1994|0.14567140814584595,3236|0.14567140814584595,4367|0.14567140814584595,966|0.1438389904456152
3178|0.46381682852195866,725|0.42443734381358267,471|0.36997003669797185,1446|0.36997003669797185,2570|0.36196138299651337,1363|0.35824886041591925,3448|0.35651204795369035,3238|0.32410186177608213,4649|0.32183934293346816,2060|0.318464877649241,4454|0.3131121455425747,4152|0.3086974532565159,3583|0.30316953129541613,532|0.3027027572983406,160|0.2916916755984739,4447|0.2916916755984739,1047|0.2898855178262242,4752|0.28768617953126774,3061|0.2860794159408606,561|0.28583097523751466,2442|0.28180093098831727,4095|0.28180093098831727,1745|0.2818009309883172,3644|0.280056016805602,3662|0.280056016805602
1827|0.297939785765562,3901|0.26086956521739135,121|0.2553769592276246,2826|0.2553769592276246,2127|0.24077170617153845,195|0.24077170617153842,1361|0.2364331218717302,1086|0.23643312187173018,131|0.23312620206007845,1734|0.22750787759664506,640|0.22227711223719354,833|0.22227711223719354,1402|0.22227711223719354,1825|0.22227711223719354,3364|0.22227711223719354,1331|0.2173913043478261,187|0.21281413268968719,572|0.21281413268968719,503|0.2114722130550724,243|0.2085144140570748,289|0.2085144140570748,505|0.2085144140570748,3670|0.20851441405707477,4401|0.20851441405707477,1686|0.2044652050273827
4247|0.3086066999241839,438|0.2988071523335984,2325|0.2916059217599022,1393|0.2672612419124244,4073|0.2672612419124244,2802|0.2620712091804796,3114|0.25928148942086576,4418|0.253546276418555,3883|0.2525381361380527,3250|0.25253813613805265,3267|0.25197631533948484,40|0.24814583349273256,1957|0.24525573579398632,4540|0.24174688920761409,4781|0.24000768036865966,2047|0.23904572186687872,2331|0.23904572186687872,4355|0.23904572186687872,4763|0.2314550249431379,3247|0.2279211529192759,4015|0.2279211529192759,2362|0.22291128503014115,4030|0.22291128503014115,4663|0.2223747949983304,1975|0.21821789023599242
738|0.5421374765483946,1985|0.36803736904928885,4247|0.3611575592573077,809|0.3405026123034995,776|0.32637668288410987,1149|0.32637668288410987,3846|0.3127716210856122,3271|0.31277162108561213,990|0.3045547950507524,1329|0.3043478260869566,1847|0.3043478260869566,2197|0.3043478260869566,3973|0.3043478260869566,1772|0.2948839123097943,591|0.2919201796799047,2326|0.2870189239409639,2480|0.28090032386679487,689|0.2730094531159741,2614|0.26919095102908275,1291|0.2667325346846322,2109|0.2667325346846322,2356|0.2667325346846322,1401|0.26086956521739135,1646|0.26086956521739135,1885|0.26086956521739135
2642|0.3118047822311618,2091|0.3055050463303894,690|0.2995723447576391,4076|0.2995723447576391,3242|0.28571428571428575,717|0.27914526311954124,1891|0.27914526311954124,180|0.2730094531159741,877|0.2730094531159741,1127|0.2730094531159741,3828|0.2730094531159741,2904|0.25197631533948484,4638|0.25197631533948484,1177|0.25112360116696136,3831|0.2439750182371333,4083|0.2439750182371333,1781|0.24313226954193232,2503|0.23904572186687872,1748|0.2380952380952381,2948|0.2380952380952381,779|0.23262105259961768,842|0.23262105259961768,1291|0.23262105259961768,2858|0.23262105259961768,3698|0.23262105259961768
2531|0.3504383220252312,2107|0.3086066999241839,3528|0.2817180849095055,3921|0.26462806201248157,2677|0.2545875386086578,2110|0.2503130871608794,1843|0.23809523809523814,2287|0.23809523809523814,2393|0.23809523809523814,2984|0.22750787759664506,1638|0.222717701593687,3873|0.20619652471058064,1061|0.20261022461827694,3567|0.1904761904761905,4607|0.18898223650461363,4079|0.18609684207969415,4308|0.18609684207969415,4605|0.18200630207731605,2420|0.18156825980064073,2428|0.17817416127494962,2516|0.17817416127494962,3093|0.17817416127494962,2296|0.17457431218879393,3594|0.17457431218879393,881|0.1690308509457033
1513|0.4498234510602419,405|0.30851602658597743,3101|0.27975144247209416,1488|0.24573659359149527,4638|0.24077170617153845,1860|0.23918243661746993,500|0.2364331218717302,1118|0.22750787759664506,2853|0.22750787759664506,1076|0.22227711223719354,1894|0.22227711223719354,2151|0.22227711223719354,658|0.22116293423234573,3306|0.21535276082326618,99|0.21281413268968719,2195|0.21281413268968719,2200|0.21281413268968719,866|0.20851441405707477,600|0.20228869496966945,1503|0.20228869496966945,3033|0.20064308847628204,4167|0.20064308847628204,273|0.19702760155977517,519|0.19134594929397594,1114|0.19134594929397594
4638|0.25819888974716115,4220|0.2449489742783178,1920|0.2439750182371333,297|0.23836564731139806,1095|0.23312620206007845,246|0.21926450482675733,4215|0.2076136996343499,1727|0.19999999999999998,1742|0.19518001458970663,2288|0.19518001458970663,1670|0.18650096164806276,1956|0.18650096164806276,2712|0.18650096164806276,2863|0.18257418583505539,4488|0.17928429140015906,271|0.17888543819998318,2013|0.17888543819998318,3209|0.17888543819998318,3603|0.17888543819998318,119|0.17541160386140586,1513|0.17541160386140586,2515|0.17541160386140586,3857|0.1732050807568877,4143|0.1732050807568877,1278|0.16269784336399212
3907|0.4407412773535267,2380|0.3931079294405248,3383|0.3729349269914457,2409|0.3563134121092031,3746|0.3563134121092031,4264|0.3563134121092031,983|0.3448275862068966,2428|0.34114411961050656,3050|0.33425160871869336,3442|0.3167230329859583,3735|0.3167230329859583,3795|0.3167230329859583,3873|0.31583808285461834,1061|0.3103448275862069,3350|0.3103448275862069,4605|0.3097612370649465,1638|0.3032392174315614,2516|0.3032392174315614,3456|0.3032392174315614,2157|0.30323921743156135,3093|0.30323921743156135,1281|0.2858966759567453,3942|0.2836543144655877,3107|0.2771326538627135,2988|0.27713265386271346
4247|0.33968311024337877,3282|0.24514516892273006,3376|0.24514516892273006,2869|0.23782574707724707,3262|0.23533936216582085,3321|0.21926450482675733,73|0.2185071122187689,1348|0.21398024625545647,2325|0.21398024625545647,2081|0.2096569673443837,1475|0.20906050250177272,1616|0.20906050250177272,2570|0.20695933859617893,2556|0.2048366225996757,815|0.2044652050273827,1401|0.2044652050273827,2603|0.2044652050273827,3064|0.2044652050273827,3181|0.2044652050273827,3311|0.2044652050273827,3863|0.2025478734167333,2068|0.20180183819889375,3593|0.20016019225635895,3662|0.20016019225635895,2224|0.19611613513818404
484|0.3185110286353031,681|0.2939723678960656,2128|0.28571428571428575,1785|0.27914526311954124,1355|0.2788866755113585,656|0.2672612419124244,4247|0.25197631533948484,2432|0.2380952380952381,477|0.23262105259961768,1091|0.23262105259961768,1178|0.23262105259961768,1181|0.21821789023599242,1814|0.21398024625545647,2802|0.21398024625545647,3647|0.20998026278290405,4019|0.20619652471058064,2322|0.2057377999494559,2856|0.2057377999494559,2228|0.20025046972870353,2844|0.20025046972870353,3308|0.20025046972870353,3550|0.20025046972870353,2278|0.1928791874526149,3710|0.1904761904761905,3900|0.1904761904761905
4247|0.3086066999241839,1603|0.2727723627949905,2000|0.2672612419124244,2802|0.2620712091804796,2939|0.25197631533948484,4358|0.25197631533948484,4632|0.25197631533948484,3258|0.23904572186687872,2717|0.23328473740792174,3745|0.23328473740792174,827|0.2279211529192759,915|0.2279211529192759,1190|0.2279211529192759,988|0.22291128503014115,2766|0.22291128503014115,4022|0.22291128503014115,1638|0.21821789023599242,2789|0.2142857142857143,3649|0.2142857142857143,868|0.21380899352993954,1597|0.20701966780270625,3863|0.20701966780270625,2367|0.2004459314343183,3497|0.2004459314343183,3823|0.2004459314343183
4589|0.2927700218845599,2522|0.2618614682831909,2578|0.24743582965269675,1941|0.2439750182371333,188|0.2380952380952381,1187|0.2380952380952381,1205|0.2380952380952381,2957|0.2380952380952381,585|0.22750787759664506,3764|0.22750787759664506,2460|0.2253744679276044,979|0.222717701593687,1181|0.21821789023599242,2359|0.21821789023599242,2817|0.21821789023599242,3172|0.2182178902359924,3199|0.2182178902359924,599|0.21524880100025257,2898|0.21524880100025257,1036|0.21398024625545647,3516|0.20998026278290405,1188|0.20619652471058064,1413|0.20025046972870353,3908|0.20025046972870353,4691|0.20025046972870353
4247|0.4629100498862758,4703|0.3241018617760822,4530|0.314970394174356,3793|0.3086066999241839,2325|0.2916059217599022,2611|0.2672612419124244,2921|0.2672612419124244,3282|0.2672612419124244,3376|0.2672612419124244,2572|0.2620712091804796,2802|0.2620712091804796,3466|0.2620712091804796,3883|0.2525381361380527,1115|0.25197631533948484,2321|0.25197631533948484,2345|0.24525573579398632,3269|0.24525573579398632,3977|0.24174688920761409,4540|0.24174688920761409,3134|0.23904572186687872,3258|0.23904572186687872,4355|0.23904572186687872,4776|0.23904572186687872,1348|0.23328473740792174,1927|0.23328473740792174
2882|0.2795084971874737,3315|0.2564945880212885,1010|0.25,1770|0.25,4643|0.24999999999999997,222|0.23836564731139806,825|0.23836564731139806,918|0.23836564731139806,1331|0.23312620206007845,4337|0.23312620206007845,1940|0.223606797749979,2091|0.223606797749979,4581|0.22360679774997896,4676|0.22360679774997896,365|0.21926450482675733,556|0.21128856368212914,2183|0.21128856368212914,3295|0.21081851067789198,536|0.2076136996343499,2734|0.2051956704170308,4616|0.19999999999999998,4689|0.19999999999999998,4698|0.19999999999999998,4710|0.19999999999999998,2399|0.1976423537605237
2929|0.1924500897298753,1755|0.18898223650461363,2001|0.18257418583505536,1732|0.17149858514250885,4305|0.16666666666666666,434|0.16222142113076254,3419|0.16222142113076254,2513|0.158113883008419,3233|0.158113883008419,4006|0.158113883008419,888|0.15430334996209194,1171|0.15430334996209194,1283|0.15430334996209194,2923|0.15430334996209194,4348|0.15430334996209194,2232|0.15075567228888181,3721|0.15075567228888181,3997|0.15075567228888181,886|0.14744195615489716,2338|0.14744195615489716,2746|0.14744195615489716,957|0.14433756729740646,1022|0.14433756729740646,1831|0.14433756729740646,4043|0.14433756729740646
2160|0.31378581622109447,4401|0.29417420270727607,1379|0.28022426915890253,2157|0.28022426915890253,3749|0.27456258919345766,3399|0.264197974633739,3002|0.25087260300212727,1715|0.24656448378672144,322|0.24535824603285922,3014|0.24535824603285922,654|0.24019223070763074,735|0.24019223070763074,1517|0.24019223070763074,2964|0.24019223070763074,3920|0.24019223070763074,3361|0.23782574707724707,1625|0.23533936216582085,2817|0.23533936216582085,575|0.23076923076923078,607|0.23076923076923078,1001|0.22645540682891915,3133|0.22645540682891915,632|0.21926450482675733,1002|0.21926450482675733,4787|0.21926450482675733
1006|0.5779204918167032,53|0.5454545454545454,1697|0.311187957132071,577|0.26111648393354675,1200|0.23354968324845687,71|0.22019275302527208,3994|0.21759706994462233,3439|0.2175970699446223,10|0.21320071635561044,149|0.21320071635561044,1510|0.21320071635561044,2433|0.21320071635561044,212|0.20906050250177272,784|0.20906050250177272,2046|0.2090605025017727,59|0.20515248496555452,108|0.20515248496555452,813|0.20515248496555452,14|0.20145574100634503,123|0.20145574100634503,870|0.20145574100634503,150|0.19795189561622392,457|0.19564639521780736,540|0.19564639521780736,125|0.19462473604038072
2511|0.6299407883487119,283|0.39036002917941326,615|0.39036002917941326,778|0.33968311024337877,1607|0.3273268353539886,2669|0.32102894156205125,1382|0.31622776601683794,3639|0.3142696805273545,3760|0.30905754998184354,1558|0.2939723678960657,2955|0.28721347895177635,953|0.28090032386679487,1237|0.280056016805602,3772|0.27498597046143514,169|0.264197974633739,1146|0.2592592592592593,1664|0.2592592592592593,361|0.25197631533948484,1283|0.25197631533948484,2280|0.25197631533948484,3202|0.25197631533948484,3927|0.25197631533948484,3975|0.25197631533948484,3906|0.25015959146215216,367|0.24618298195866545
454|0.2727272727272727,675|0.2727272727272727,2967|0.26673253468463226,626|0.22727272727272724,508|0.22227711223719354,363|0.21320071635561044,1422|0.21320071635561044,3006|0.21320071635561044,4401|0.21320071635561041,365|0.20906050250177272,1028|0.19795189561622392,3101|0.19069251784911845,549|0.18609684207969415,2752|0.18609684207969415,4688|0.18609684207969415,2636|0.1818181818181818,2809|0.1818181818181818,3568|0.1818181818181818,4379|0.1818181818181818,2862|0.17782168978975482,2292|0.17739371879672478,720|0.17407765595569785,2964|0.17407765595569785,2933|0.1709408646894569,185|0.17056057308448835
3031|0.28867513459481287,4658|0.24209101306752098,2534|0.23262105259961768,2997|0.23262105259961768,3342|0.22750787759664506,1063|0.21821789023599242,1577|0.1904761904761905,4347|0.18609684207969415,2592|0.18442777839082936,1845|0.18200630207731605,2329|0.18200630207731605,4477|0.18200630207731605,3560|0.17817416127494962,2160|0.17457431218879393,2084|0.17118419700436519,3558|0.17118419700436519,3054|0.16798421022632323,2149|0.1649572197684645,4266|0.1636634176769943,2187|0.16208817969462155,2561|0.1567723603339241,2146|0.15430334996209194,3126|0.15430334996209194,3752|0.15430334996209194,658|0.1543033499620919
2510|0.7126966450997986,952|0.44543540318737407,857|0.2727723627949905,1505|0.26111648393354675,984|0.2553769592276246,4638|0.2357022603955159,1084|0.23570226039551584,3831|0.22821773229381923,1200|0.22360679774997896,1124|0.2175970699446223,1486|0.2175970699446223,1182|0.21281413268968719,2323|0.21281413268968719,4392|0.21281413268968719,1983|0.21081851067789195,3976|0.21081851067789195,596|0.2083333333333334,4772|0.2083333333333334,911|0.20412414523193156,2921|0.20412414523193154,4401|0.20412414523193154,1317|0.20016019225635895,1334|0.20016019225635895,1753|0.20016019225635895,3416|0.19802950859533489
707|0.3590924232298039,1157|0.2503130871608794,516|0.2445579940222592,453|0.23918243661746993,397|0.21052631578947364,4242|0.20602141085758227,1571|0.20025046972870353,3578|0.19564639521780738,2855|0.19564639521780736,4586|0.19134594929397594,1603|0.1873171623163388,1609|0.1873171623163388,1755|0.18394180184548975,1862|0.18394180184548975,443|0.179968508266339,1072|0.17770466332772766,3243|0.17770466332772766,3897|0.17770466332772766,796|0.1720618004029213,2744|0.1720618004029213,3314|0.1720618004029213,1626|0.17040572913692198,4378|0.1675415633166782,1237|0.16692446522239715,3237|0.16692446522239715
497|0.40249223594996214,2642|0.32659863237109044,970|0.31304951684997057,2072|0.3055050463303894,779|0.2984810028978546,180|0.2919201796799047,1013|0.2919201796799047,1127|0.2919201796799047,3834|0.2919201796799047,3257|0.27456258919345766,2904|0.2694301256218254,4680|0.2683281572999748,724|0.2618614682831909,1781|0.2599734734478726,717|0.25584085962673253,1351|0.25584085962673253,696|0.25021729686848976,877|0.25021729686848976,924|0.25021729686848976,2958|0.25021729686848976,3014|0.25021729686848976,4792|0.25021729686848976,3199|0.25,354|0.24494897427831788,2318|0.24494897427831788
4305|0.29488391230979427,516|0.22227711223719354,789|0.2173913043478261,1358|0.21281413268968719,3619|0.2085144140570748,4581|0.20851441405707477,4606|0.20851441405707477,780|0.20567735105731827,4060|0.20228869496966945,1614|0.19134594929397594,563|0.18650096164806276,2249|0.18650096164806276,4616|0.18650096164806276,4689|0.18650096164806276,4698|0.18650096164806276,4710|0.18650096164806276,86|0.18200630207731605,1222|0.18200630207731605,3744|0.18200630207731605,638|0.17782168978975482,682|0.17782168978975482,4570|0.17782168978975482,2821|0.1739130434782609,4498|0.1739130434782609,989|0.17025130615174974
2918|0.9011271137791659,3557|0.7509392614826382,2528|0.3499271061118826,4401|0.3273268353539886,4305|0.3086066999241838,4471|0.2916059217599022,2695|0.25717224993681986,4247|0.25197631533948484,4685|0.25197631533948484,2931|0.2503130871608794,4453|0.24743582965269678,699|0.23809523809523814,888|0.2380952380952381,1171|0.2380952380952381,4242|0.23515854050088617,4781|0.23515854050088617,1288|0.23328473740792174,638|0.23262105259961768,1124|0.23262105259961768,1505|0.23262105259961768,3981|0.23262105259961768,198|0.22750787759664506,2018|0.22750787759664506,4180|0.22750787759664506,4772|0.22271770159368703
2809|0.4652421051992355,3073|0.2567762955065478,3124|0.20261022461827694,2567|0.18200630207731605,4233|0.18156825980064073,4658|0.18156825980064073,1510|0.17457431218879393,2003|0.17457431218879393,2111|0.17457431218879393,1926|0.1690308509457033,2460|0.1690308509457033,4559|0.1690308509457033,2138|0.15936381457791915,4767|0.15877683720748895,3853|0.15018785229652765,1272|0.14638501094227996,2057|0.14638501094227996,3656|0.14638501094227996,4185|0.14638501094227996,863|0.14285714285714288,2237|0.14285714285714288,3220|0.14285714285714288,3998|0.14285714285714288,4052|0.14285714285714288,1429|0.13957263155977062
3476|0.27003086243366087,3140|0.2684624220856098,202|0.2553769592276246,1733|0.2475368857441686,503|0.241522945769824,3960|0.24056261216234412,130|0.23570226039551587,254|0.21997067253202998,569|0.21281413268968719,934|0.21281413268968719,1071|0.21281413268968719,2595|0.21281413268968719,966|0.21081851067789195,1179|0.21081851067789195,781|0.2083333333333334,3475|0.20833333333333337,2527|0.20412414523193156,3670|0.20412414523193154,1821|0.20016019225635895,4448|0.20016019225635895,518|0.19802950859533489,2973|0.19802950859533489,1086|0.1928791874526149,1777|0.1873171623163388,131|0.18257418583505539
1590|0.34020690871988585,3270|0.33501260508640407,1160|0.28721347895177635,3583|0.2721655269759087,1236|0.2694301256218254,451|0.264197974633739,2004|0.25925925925925924,3554|0.25819888974716115,4224|0.25819888974716115,3937|0.2501595914621521,2539|0.24077170617153845,3559|0.24077170617153842,2832|0.2381448361039201,1560|0.23570226039551587,2570|0.2321035412742638,2493|0.23094010767585033,4717|0.23094010767585033,1988|0.22645540682891918,4076|0.22645540682891918,4178|0.22222222222222227,1452|0.2182178902359924,1817|0.214422506967559,4415|0.21350420507344953,1745|0.21081851067789198,4454|0.21081851067789198
935|0.3202563076101743,4247|0.2357022603955159,566|0.22360679774997896,2325|0.22271770159368703,3827|0.22271770159368703,514|0.21997067253202998,1496|0.2175970699446223,2351|0.21004201260420147,2846|0.2083333333333334,691|0.20412414523193156,793|0.20412414523193156,2527|0.20412414523193156,4073|0.20412414523193156,3670|0.20412414523193154,405|0.20134681656420733,1152|0.20016019225635895,2802|0.20016019225635895,3055|0.20016019225635895,1324|0.19802950859533489,1733|0.19802950859533489,1040|0.19641855032959654,3171|0.1928791874526149,2363|0.1924500897298753,40|0.18952451089472588,457|0.1873171623163388
1690|0.4139186771923578,3710|0.24209101306752098,1368|0.24019223070763074,1124|0.23652495839563303,2802|0.2175713172881685,2011|0.21483446221182984,1629|0.20801257358446093,2000|0.20801257358446093,927|0.20180183819889375,1276|0.20180183819889375,1562|0.20180183819889375,2481|0.20180183819889375,605|0.19611613513818404,4305|0.19611613513818402,2482|0.1860521018838127,3005|0.1860521018838127,3070|0.1860521018838127,3307|0.1860521018838127,458|0.18156825980064073,704|0.18156825980064073,3098|0.18156825980064073,3745|0.18156825980064073,546|0.17739371879672478,1190|0.17739371879672478,1989|0.17739371879672478
2148|0.43701422443753785,4305|0.41602514716892186,1441|0.34615384615384615,2243|0.31378581622109447,4704|0.28644594961577313,3731|0.2817879814705388,1756|0.27456258919345766,3187|0.27456258919345766,2916|0.26419797463373906,2559|0.2631174057921088,2565|0.2594372608313854,1221|0.2567762955065478,1003|0.2506402059138015,598|0.24535824603285925,4779|0.24514516892273006,2106|0.24268133584853774,3406|0.24019223070763074,3662|0.24019223070763074,2695|0.2311250817605122,4766|0.2311250817605122,2238|0.23076923076923078,1315|0.22645540682891918,4467|0.22645540682891918,2048|0.22496063533292376,2618|0.22496063533292376
668|0.2995723447576391,1611|0.2730094531159741,12|0.22750787759664506,3351|0.21398024625545647,3001|0.2057377999494559,4215|0.20261022461827694,4220|0.19920476822239894,3274|0.19518001458970663,1742|0.1904761904761905,2237|0.1904761904761905,2390|0.18609684207969415,2592|0.18442777839082936,1095|0.18200630207731605,2490|0.18200630207731605,121|0.17817416127494962,238|0.17817416127494962,199|0.17457431218879393,424|0.17457431218879393,1802|0.17457431218879393,119|0.17118419700436519,195|0.16798421022632323,1626|0.16208817969462155,1|0.15936381457791915,1273|0.15877683720748895,2188|0.15877683720748895
1054|0.521749194749951,679|0.48304589153964794,3008|0.3651483716701107,3762|0.27386127875258304,1880|0.2506402059138015,1084|0.2459549291242073,4725|0.23354968324845685,2330|0.22360679774997896,911|0.21908902300206642,752|0.21081851067789195,1933|0.20942695414584772,3609|0.20942695414584772,1397|0.2041241452319315,4008|0.19462473604038072,3080|0.18856180831641264,133|0.18257418583505536,2252|0.17712297710801905,1569|0.1675415633166782,2406|0.1632993161855452,3701|0.1632993161855452,1124|0.15569978883230456,1505|0.15569978883230456,76|0.1522773975253762,1335|0.14907119849998599,2535|0.14907119849998599
